Name,Tuples,Data,Data-Original,RoundNearestTiesUp
attack_percent,"(0, 1, 1, 4, 0)",0.2974,0.2974,0.297
attack_percent,"(0, 2, 0, 3, 1)",0.2974,0.2974,0.297
attack_percent,"(0, 0, 4, 0, 2)",0.303,0.303,0.303
attack_percent,"(0, 0, 3, 2, 1)",0.3031,0.3031,0.303
attack_percent,"(0, 1, 2, 1, 2)",0.3031,0.3031,0.303
attack_percent,"(0, 2, 1, 0, 3)",0.3031,0.3031,0.303
attack_percent,"(0, 0, 2, 4, 0)",0.3032,0.3032,0.303
attack_percent,"(0, 1, 1, 3, 1)",0.3032,0.3032,0.303
attack_percent,"(0, 2, 0, 2, 2)",0.3032,0.3032,0.303
attack_percent,"(0, 1, 0, 5, 0)",0.3033,0.3033,0.303
attack_percent,"(0, 0, 3, 1, 2)",0.3089,0.3089,0.309
attack_percent,"(0, 1, 2, 0, 3)",0.3089,0.3089,0.309
attack_percent,"(0, 0, 2, 3, 1)",0.309,0.309,0.309
attack_percent,"(0, 1, 1, 2, 2)",0.309,0.30900002,0.309
attack_percent,"(0, 2, 0, 1, 3)",0.309,0.30900002,0.309
attack_percent,"(0, 0, 1, 5, 0)",0.3091,0.30909997,0.309
attack_percent,"(0, 1, 0, 4, 1)",0.3091,0.30909997,0.309
attack_percent,"(0, 0, 3, 0, 3)",0.3147,0.3147,0.315
attack_percent,"(0, 0, 2, 2, 2)",0.3148,0.3148,0.315
attack_percent,"(0, 1, 1, 1, 3)",0.3148,0.3148,0.315
attack_percent,"(0, 2, 0, 0, 4)",0.3148,0.3148,0.315
attack_percent,"(0, 0, 1, 4, 1)",0.3149,0.31489998,0.315
attack_percent,"(0, 1, 0, 3, 2)",0.3149,0.3149,0.315
attack_percent,"(0, 0, 0, 6, 0)",0.315,0.315,0.315
attack_percent,"(0, 0, 2, 1, 3)",0.3206,0.32059997,0.321
attack_percent,"(0, 1, 1, 0, 4)",0.3206,0.3206,0.321
attack_percent,"(0, 0, 1, 3, 2)",0.3207,0.3207,0.321
attack_percent,"(0, 1, 0, 2, 3)",0.3207,0.3207,0.321
attack_percent,"(0, 0, 0, 5, 1)",0.3208,0.32079998,0.321
attack_percent,"(0, 0, 2, 0, 4)",0.3264,0.32639998,0.326
attack_percent,"(0, 0, 1, 2, 3)",0.3265,0.3265,0.327
attack_percent,"(0, 1, 0, 1, 4)",0.3265,0.3265,0.327
attack_percent,"(0, 0, 0, 4, 2)",0.3266,0.3266,0.327
attack_percent,"(0, 0, 1, 1, 4)",0.3323,0.3323,0.332
attack_percent,"(0, 1, 0, 0, 5)",0.3323,0.3323,0.332
attack_percent,"(0, 0, 0, 3, 3)",0.3324,0.3324,0.332
attack_percent,"(0, 0, 1, 0, 5)",0.3381,0.33810002,0.338
attack_percent,"(0, 0, 0, 2, 4)",0.3382,0.3382,0.338
attack_percent,"(0, 0, 0, 1, 5)",0.344,0.344,0.344
attack_percent,"(0, 0, 0, 0, 6)",0.3498,0.3498,0.35
defence,"(0, 1, 0, 0, 0)",16.2,16.2,16.0
defence,"(0, 0, 1, 0, 0)",18.52,18.52,19.0
defence,"(0, 0, 0, 1, 0)",20.83,20.83,21.0
defence,"(0, 0, 0, 0, 1)",23.14,23.14,23.0
defence,"(0, 2, 0, 0, 0)",32.4,32.4,32.0
defence,"(0, 1, 1, 0, 0)",34.72,34.72,35.0
defence,"(0, 1, 0, 1, 0)",37.03,37.03,37.0
defence,"(0, 0, 2, 0, 0)",37.04,37.04,37.0
defence,"(0, 1, 0, 0, 1)",39.34,39.34,39.0
defence,"(0, 0, 1, 1, 0)",39.35,39.35,39.0
defence,"(0, 0, 0, 2, 0)",41.66,41.66,42.0
defence,"(0, 0, 1, 0, 1)",41.66,41.66,42.0
defence,"(0, 0, 0, 1, 1)",43.97,43.97,44.0
defence,"(0, 0, 0, 0, 2)",46.28,46.28,46.0
defence,"(0, 3, 0, 0, 0)",48.6,48.600002,49.0
defence,"(0, 2, 1, 0, 0)",50.92,50.920002,51.0
defence,"(0, 2, 0, 1, 0)",53.23,53.230003,53.0
defence,"(0, 1, 2, 0, 0)",53.24,53.24,53.0
defence,"(0, 2, 0, 0, 1)",55.54,55.54,56.0
defence,"(0, 1, 1, 1, 0)",55.55,55.550003,56.0
defence,"(0, 0, 3, 0, 0)",55.56,55.56,56.0
defence,"(0, 1, 0, 2, 0)",57.86,57.86,58.0
defence,"(0, 1, 1, 0, 1)",57.86,57.86,58.0
defence,"(0, 0, 2, 1, 0)",57.87,57.870003,58.0
defence,"(0, 1, 0, 1, 1)",60.17,60.17,60.0
defence,"(0, 0, 1, 2, 0)",60.18,60.18,60.0
defence,"(0, 0, 2, 0, 1)",60.18,60.18,60.0
defence,"(0, 1, 0, 0, 2)",62.48,62.48,62.0
defence,"(0, 0, 0, 3, 0)",62.49,62.489998,62.0
defence,"(0, 0, 1, 1, 1)",62.49,62.489998,62.0
defence,"(0, 4, 0, 0, 0)",64.8,64.8,65.0
defence,"(0, 0, 0, 2, 1)",64.8,64.8,65.0
defence,"(0, 0, 1, 0, 2)",64.8,64.8,65.0
defence,"(0, 0, 0, 1, 2)",67.11,67.11,67.0
defence,"(0, 3, 1, 0, 0)",67.12,67.12,67.0
defence,"(0, 0, 0, 0, 3)",69.42,69.42,69.0
defence,"(0, 3, 0, 1, 0)",69.43,69.43,69.0
defence,"(0, 2, 2, 0, 0)",69.44,69.44,69.0
defence,"(0, 3, 0, 0, 1)",71.74,71.740005,72.0
defence,"(0, 2, 1, 1, 0)",71.75,71.75,72.0
defence,"(0, 1, 3, 0, 0)",71.76,71.76,72.0
defence,"(0, 2, 0, 2, 0)",74.06,74.06,74.0
defence,"(0, 2, 1, 0, 1)",74.06,74.06,74.0
defence,"(0, 1, 2, 1, 0)",74.07,74.07,74.0
defence,"(0, 0, 4, 0, 0)",74.08,74.08,74.0
defence,"(0, 2, 0, 1, 1)",76.37,76.37,76.0
defence,"(0, 1, 1, 2, 0)",76.38,76.380005,76.0
defence,"(0, 1, 2, 0, 1)",76.38,76.380005,76.0
defence,"(0, 0, 3, 1, 0)",76.39,76.39,76.0
defence,"(0, 2, 0, 0, 2)",78.68,78.68,79.0
defence,"(0, 1, 0, 3, 0)",78.69,78.69,79.0
defence,"(0, 1, 1, 1, 1)",78.69,78.69,79.0
defence,"(0, 0, 2, 2, 0)",78.7,78.7,79.0
defence,"(0, 0, 3, 0, 1)",78.7,78.7,79.0
defence,"(0, 5, 0, 0, 0)",81.0,81.0,81.0
defence,"(0, 1, 0, 2, 1)",81.0,81.0,81.0
defence,"(0, 1, 1, 0, 2)",81.0,81.0,81.0
defence,"(0, 0, 1, 3, 0)",81.01,81.009995,81.0
defence,"(0, 0, 2, 1, 1)",81.01,81.01,81.0
defence,"(0, 1, 0, 1, 2)",83.31,83.31,83.0
defence,"(0, 0, 0, 4, 0)",83.32,83.32,83.0
defence,"(0, 0, 1, 2, 1)",83.32,83.32,83.0
defence,"(0, 0, 2, 0, 2)",83.32,83.32,83.0
defence,"(0, 4, 1, 0, 0)",83.32,83.32001,83.0
defence,"(0, 1, 0, 0, 3)",85.62,85.619995,86.0
defence,"(0, 0, 0, 3, 1)",85.63,85.63,86.0
defence,"(0, 0, 1, 1, 2)",85.63,85.63,86.0
defence,"(0, 4, 0, 1, 0)",85.63,85.630005,86.0
defence,"(0, 3, 2, 0, 0)",85.64,85.64,86.0
defence,"(0, 4, 0, 0, 1)",87.94,87.94,88.0
defence,"(0, 0, 0, 2, 2)",87.94,87.94,88.0
defence,"(0, 0, 1, 0, 3)",87.94,87.94,88.0
defence,"(0, 3, 1, 1, 0)",87.95,87.950005,88.0
defence,"(0, 2, 3, 0, 0)",87.96,87.96001,88.0
defence,"(0, 0, 0, 1, 3)",90.25,90.25,90.0
defence,"(0, 3, 0, 2, 0)",90.26,90.26,90.0
defence,"(0, 3, 1, 0, 1)",90.26,90.26,90.0
defence,"(0, 2, 2, 1, 0)",90.27,90.270004,90.0
defence,"(0, 1, 4, 0, 0)",90.28,90.28,90.0
defence,"(0, 0, 0, 0, 4)",92.56,92.56,93.0
defence,"(0, 3, 0, 1, 1)",92.57,92.57,93.0
defence,"(0, 2, 1, 2, 0)",92.58,92.58,93.0
defence,"(0, 2, 2, 0, 1)",92.58,92.58,93.0
defence,"(0, 1, 3, 1, 0)",92.59,92.590004,93.0
defence,"(0, 0, 5, 0, 0)",92.6,92.600006,93.0
defence,"(0, 3, 0, 0, 2)",94.88,94.880005,95.0
defence,"(0, 2, 0, 3, 0)",94.89,94.89,95.0
defence,"(0, 2, 1, 1, 1)",94.89,94.89,95.0
defence,"(0, 1, 2, 2, 0)",94.9,94.9,95.0
defence,"(0, 1, 3, 0, 1)",94.9,94.9,95.0
defence,"(0, 0, 4, 1, 0)",94.91,94.91,95.0
defence,"(0, 2, 0, 2, 1)",97.2,97.2,97.0
defence,"(0, 2, 1, 0, 2)",97.2,97.2,97.0
defence,"(0, 6, 0, 0, 0)",97.2,97.200005,97.0
defence,"(0, 1, 1, 3, 0)",97.21,97.21,97.0
defence,"(0, 1, 2, 1, 1)",97.21,97.21,97.0
defence,"(0, 0, 3, 2, 0)",97.22,97.22,97.0
defence,"(0, 0, 4, 0, 1)",97.22,97.22,97.0
defence,"(0, 2, 0, 1, 2)",99.51,99.51,100.0
defence,"(0, 5, 1, 0, 0)",99.52,99.520004,100.0
defence,"(0, 1, 0, 4, 0)",99.52,99.520004,100.0
defence,"(0, 1, 1, 2, 1)",99.52,99.520004,100.0
defence,"(0, 1, 2, 0, 2)",99.52,99.520004,100.0
defence,"(0, 0, 2, 3, 0)",99.53,99.53,100.0
defence,"(0, 0, 3, 1, 1)",99.53,99.53,100.0
defence,"(0, 2, 0, 0, 3)",101.82,101.82,102.0
defence,"(0, 5, 0, 1, 0)",101.83,101.83,102.0
defence,"(0, 1, 0, 3, 1)",101.83,101.83,102.0
defence,"(0, 1, 1, 1, 2)",101.83,101.83,102.0
defence,"(0, 0, 1, 4, 0)",101.84,101.84,102.0
defence,"(0, 0, 2, 2, 1)",101.84,101.84,102.0
defence,"(0, 0, 3, 0, 2)",101.84,101.84,102.0
defence,"(0, 4, 2, 0, 0)",101.84,101.840004,102.0
defence,"(0, 5, 0, 0, 1)",104.14,104.14,104.0
defence,"(0, 1, 0, 2, 2)",104.14,104.14,104.0
defence,"(0, 1, 1, 0, 3)",104.14,104.14,104.0
defence,"(0, 0, 1, 3, 1)",104.15,104.149994,104.0
defence,"(0, 0, 0, 5, 0)",104.15,104.15,104.0
defence,"(0, 0, 2, 1, 2)",104.15,104.15,104.0
defence,"(0, 4, 1, 1, 0)",104.15,104.15001,104.0
defence,"(0, 3, 3, 0, 0)",104.16,104.16,104.0
defence,"(0, 1, 0, 1, 3)",106.45,106.45,106.0
defence,"(0, 0, 0, 4, 1)",106.46,106.46,106.0
defence,"(0, 0, 1, 2, 2)",106.46,106.46,106.0
defence,"(0, 0, 2, 0, 3)",106.46,106.46,106.0
defence,"(0, 4, 0, 2, 0)",106.46,106.46001,106.0
defence,"(0, 4, 1, 0, 1)",106.46,106.46001,106.0
defence,"(0, 3, 2, 1, 0)",106.47,106.47,106.0
defence,"(0, 2, 4, 0, 0)",106.48,106.48,106.0
defence,"(0, 1, 0, 0, 4)",108.76,108.759995,109.0
defence,"(0, 0, 0, 3, 2)",108.77,108.77,109.0
defence,"(0, 0, 1, 1, 3)",108.77,108.77,109.0
defence,"(0, 4, 0, 1, 1)",108.77,108.770004,109.0
defence,"(0, 3, 1, 2, 0)",108.78,108.78,109.0
defence,"(0, 3, 2, 0, 1)",108.78,108.78,109.0
defence,"(0, 2, 3, 1, 0)",108.79,108.79001,109.0
defence,"(0, 1, 5, 0, 0)",108.8,108.8,109.0
defence,"(0, 4, 0, 0, 2)",111.08,111.08,111.0
defence,"(0, 0, 0, 2, 3)",111.08,111.08,111.0
defence,"(0, 0, 1, 0, 4)",111.08,111.08,111.0
defence,"(0, 3, 0, 3, 0)",111.09,111.09,111.0
defence,"(0, 3, 1, 1, 1)",111.09,111.090004,111.0
defence,"(0, 2, 2, 2, 0)",111.1,111.100006,111.0
defence,"(0, 2, 3, 0, 1)",111.1,111.100006,111.0
defence,"(0, 1, 4, 1, 0)",111.11,111.11,111.0
defence,"(0, 0, 6, 0, 0)",111.12,111.12,111.0
defence,"(0, 0, 0, 1, 4)",113.39,113.39,113.0
defence,"(0, 3, 0, 2, 1)",113.4,113.4,113.0
defence,"(0, 3, 1, 0, 2)",113.4,113.4,113.0
defence,"(0, 2, 1, 3, 0)",113.41,113.41,113.0
defence,"(0, 2, 2, 1, 1)",113.41,113.41,113.0
defence,"(0, 1, 3, 2, 0)",113.42,113.42,113.0
defence,"(0, 1, 4, 0, 1)",113.42,113.42,113.0
defence,"(0, 0, 5, 1, 0)",113.43,113.43001,113.0
defence,"(0, 0, 0, 0, 5)",115.7,115.7,116.0
defence,"(0, 3, 0, 1, 2)",115.71,115.71,116.0
defence,"(0, 2, 0, 4, 0)",115.72,115.72,116.0
defence,"(0, 2, 1, 2, 1)",115.72,115.72,116.0
defence,"(0, 2, 2, 0, 2)",115.72,115.72,116.0
defence,"(0, 1, 2, 3, 0)",115.73,115.729996,116.0
defence,"(0, 1, 3, 1, 1)",115.73,115.73,116.0
defence,"(0, 0, 4, 2, 0)",115.74,115.740005,116.0
defence,"(0, 0, 5, 0, 1)",115.74,115.740005,116.0
defence,"(0, 3, 0, 0, 3)",118.02,118.020004,118.0
defence,"(0, 2, 0, 3, 1)",118.03,118.03,118.0
defence,"(0, 2, 1, 1, 2)",118.03,118.03,118.0
defence,"(0, 1, 1, 4, 0)",118.04,118.04,118.0
defence,"(0, 1, 2, 2, 1)",118.04,118.04,118.0
defence,"(0, 1, 3, 0, 2)",118.04,118.04,118.0
defence,"(0, 0, 3, 3, 0)",118.05,118.05,118.0
defence,"(0, 0, 4, 1, 1)",118.05,118.05,118.0
defence,"(0, 2, 0, 2, 2)",120.34,120.34,120.0
defence,"(0, 2, 1, 0, 3)",120.34,120.34,120.0
defence,"(0, 1, 1, 3, 1)",120.35,120.35,120.0
defence,"(0, 1, 2, 1, 2)",120.35,120.35,120.0
defence,"(0, 1, 0, 5, 0)",120.35,120.350006,120.0
defence,"(0, 0, 2, 4, 0)",120.36,120.36,120.0
defence,"(0, 0, 3, 2, 1)",120.36,120.36,120.0
defence,"(0, 0, 4, 0, 2)",120.36,120.36,120.0
defence,"(0, 2, 0, 1, 3)",122.65,122.65,123.0
defence,"(0, 1, 0, 4, 1)",122.66,122.66,123.0
defence,"(0, 1, 1, 2, 2)",122.66,122.66,123.0
defence,"(0, 1, 2, 0, 3)",122.66,122.66,123.0
defence,"(0, 0, 1, 5, 0)",122.67,122.67,123.0
defence,"(0, 0, 2, 3, 1)",122.67,122.67,123.0
defence,"(0, 0, 3, 1, 2)",122.67,122.67,123.0
defence,"(0, 2, 0, 0, 4)",124.96,124.96,125.0
defence,"(0, 1, 0, 3, 2)",124.97,124.97,125.0
defence,"(0, 1, 1, 1, 3)",124.97,124.97,125.0
defence,"(0, 0, 0, 6, 0)",124.98,124.979996,125.0
defence,"(0, 0, 1, 4, 1)",124.98,124.979996,125.0
defence,"(0, 0, 2, 2, 2)",124.98,124.979996,125.0
defence,"(0, 0, 3, 0, 3)",124.98,124.979996,125.0
defence,"(0, 1, 0, 2, 3)",127.28,127.28,127.0
defence,"(0, 1, 1, 0, 4)",127.28,127.28,127.0
defence,"(0, 0, 1, 3, 2)",127.29,127.28999,127.0
defence,"(0, 0, 0, 5, 1)",127.29,127.29,127.0
defence,"(0, 0, 2, 1, 3)",127.29,127.29,127.0
defence,"(0, 1, 0, 1, 4)",129.59,129.59,130.0
defence,"(0, 0, 0, 4, 2)",129.6,129.6,130.0
defence,"(0, 0, 1, 2, 3)",129.6,129.6,130.0
defence,"(0, 0, 2, 0, 4)",129.6,129.6,130.0
defence,"(0, 1, 0, 0, 5)",131.9,131.9,132.0
defence,"(0, 0, 0, 3, 3)",131.91,131.91,132.0
defence,"(0, 0, 1, 1, 4)",131.91,131.91,132.0
defence,"(0, 0, 0, 2, 4)",134.22,134.22,134.0
defence,"(0, 0, 1, 0, 5)",134.22,134.22,134.0
defence,"(0, 0, 0, 1, 5)",136.53,136.53,137.0
defence,"(0, 0, 0, 0, 6)",138.84,138.84,139.0
defence_percent,"(0, 1, 0, 0, 0)",0.051,0.051,0.051
defence_percent,"(0, 0, 1, 0, 0)",0.0583,0.0583,0.058
defence_percent,"(0, 0, 0, 1, 0)",0.0656,0.0656,0.066
defence_percent,"(0, 0, 0, 0, 1)",0.0729,0.0729,0.073
defence_percent,"(0, 2, 0, 0, 0)",0.102,0.102,0.102
defence_percent,"(0, 1, 1, 0, 0)",0.1093,0.1093,0.109
defence_percent,"(0, 0, 2, 0, 0)",0.1166,0.1166,0.117
defence_percent,"(0, 1, 0, 1, 0)",0.1166,0.1166,0.117
defence_percent,"(0, 0, 1, 1, 0)",0.1239,0.1239,0.124
defence_percent,"(0, 1, 0, 0, 1)",0.1239,0.1239,0.124
defence_percent,"(0, 0, 0, 2, 0)",0.1312,0.1312,0.131
defence_percent,"(0, 0, 1, 0, 1)",0.1312,0.1312,0.131
defence_percent,"(0, 0, 0, 1, 1)",0.1385,0.1385,0.139
defence_percent,"(0, 0, 0, 0, 2)",0.1458,0.1458,0.146
defence_percent,"(0, 3, 0, 0, 0)",0.153,0.153,0.153
defence_percent,"(0, 2, 1, 0, 0)",0.1603,0.1603,0.16
defence_percent,"(0, 1, 2, 0, 0)",0.1676,0.1676,0.168
defence_percent,"(0, 2, 0, 1, 0)",0.1676,0.1676,0.168
defence_percent,"(0, 0, 3, 0, 0)",0.1749,0.1749,0.175
defence_percent,"(0, 1, 1, 1, 0)",0.1749,0.1749,0.175
defence_percent,"(0, 2, 0, 0, 1)",0.1749,0.1749,0.175
defence_percent,"(0, 0, 2, 1, 0)",0.1822,0.1822,0.182
defence_percent,"(0, 1, 0, 2, 0)",0.1822,0.1822,0.182
defence_percent,"(0, 1, 1, 0, 1)",0.1822,0.1822,0.182
defence_percent,"(0, 0, 1, 2, 0)",0.1895,0.1895,0.19
defence_percent,"(0, 0, 2, 0, 1)",0.1895,0.1895,0.19
defence_percent,"(0, 1, 0, 1, 1)",0.1895,0.1895,0.19
defence_percent,"(0, 0, 0, 3, 0)",0.1968,0.1968,0.197
defence_percent,"(0, 0, 1, 1, 1)",0.1968,0.1968,0.197
defence_percent,"(0, 1, 0, 0, 2)",0.1968,0.1968,0.197
defence_percent,"(0, 4, 0, 0, 0)",0.204,0.204,0.204
defence_percent,"(0, 0, 0, 2, 1)",0.2041,0.2041,0.204
defence_percent,"(0, 0, 1, 0, 2)",0.2041,0.2041,0.204
defence_percent,"(0, 3, 1, 0, 0)",0.2113,0.2113,0.211
defence_percent,"(0, 0, 0, 1, 2)",0.2114,0.2114,0.211
defence_percent,"(0, 2, 2, 0, 0)",0.2186,0.2186,0.219
defence_percent,"(0, 3, 0, 1, 0)",0.2186,0.2186,0.219
defence_percent,"(0, 0, 0, 0, 3)",0.2187,0.21869999,0.219
defence_percent,"(0, 1, 3, 0, 0)",0.2259,0.2259,0.226
defence_percent,"(0, 2, 1, 1, 0)",0.2259,0.2259,0.226
defence_percent,"(0, 3, 0, 0, 1)",0.2259,0.2259,0.226
defence_percent,"(0, 0, 4, 0, 0)",0.2332,0.2332,0.233
defence_percent,"(0, 2, 0, 2, 0)",0.2332,0.2332,0.233
defence_percent,"(0, 2, 1, 0, 1)",0.2332,0.2332,0.233
defence_percent,"(0, 1, 2, 1, 0)",0.2332,0.23320001,0.233
defence_percent,"(0, 0, 3, 1, 0)",0.2405,0.2405,0.241
defence_percent,"(0, 1, 1, 2, 0)",0.2405,0.2405,0.241
defence_percent,"(0, 1, 2, 0, 1)",0.2405,0.2405,0.241
defence_percent,"(0, 2, 0, 1, 1)",0.2405,0.2405,0.241
defence_percent,"(0, 0, 2, 2, 0)",0.2478,0.2478,0.248
defence_percent,"(0, 1, 0, 3, 0)",0.2478,0.2478,0.248
defence_percent,"(0, 0, 3, 0, 1)",0.2478,0.2478,0.248
defence_percent,"(0, 1, 1, 1, 1)",0.2478,0.2478,0.248
defence_percent,"(0, 2, 0, 0, 2)",0.2478,0.2478,0.248
defence_percent,"(0, 5, 0, 0, 0)",0.255,0.255,0.255
defence_percent,"(0, 0, 1, 3, 0)",0.2551,0.25509998,0.255
defence_percent,"(0, 0, 2, 1, 1)",0.2551,0.2551,0.255
defence_percent,"(0, 1, 0, 2, 1)",0.2551,0.2551,0.255
defence_percent,"(0, 1, 1, 0, 2)",0.2551,0.2551,0.255
defence_percent,"(0, 4, 1, 0, 0)",0.2623,0.26229998,0.262
defence_percent,"(0, 0, 0, 4, 0)",0.2624,0.2624,0.262
defence_percent,"(0, 0, 1, 2, 1)",0.2624,0.2624,0.262
defence_percent,"(0, 0, 2, 0, 2)",0.2624,0.2624,0.262
defence_percent,"(0, 1, 0, 1, 2)",0.2624,0.2624,0.262
defence_percent,"(0, 3, 2, 0, 0)",0.2696,0.2696,0.27
defence_percent,"(0, 4, 0, 1, 0)",0.2696,0.2696,0.27
defence_percent,"(0, 0, 0, 3, 1)",0.2697,0.2697,0.27
defence_percent,"(0, 0, 1, 1, 2)",0.2697,0.2697,0.27
defence_percent,"(0, 1, 0, 0, 3)",0.2697,0.2697,0.27
defence_percent,"(0, 2, 3, 0, 0)",0.2769,0.2769,0.277
defence_percent,"(0, 3, 1, 1, 0)",0.2769,0.2769,0.277
defence_percent,"(0, 4, 0, 0, 1)",0.2769,0.2769,0.277
defence_percent,"(0, 0, 1, 0, 3)",0.277,0.27699998,0.277
defence_percent,"(0, 0, 0, 2, 2)",0.277,0.277,0.277
defence_percent,"(0, 1, 4, 0, 0)",0.2842,0.2842,0.284
defence_percent,"(0, 2, 2, 1, 0)",0.2842,0.2842,0.284
defence_percent,"(0, 3, 0, 2, 0)",0.2842,0.2842,0.284
defence_percent,"(0, 3, 1, 0, 1)",0.2842,0.2842,0.284
defence_percent,"(0, 0, 0, 1, 3)",0.2843,0.2843,0.284
defence_percent,"(0, 0, 5, 0, 0)",0.2915,0.2915,0.292
defence_percent,"(0, 1, 3, 1, 0)",0.2915,0.2915,0.292
defence_percent,"(0, 2, 1, 2, 0)",0.2915,0.2915,0.292
defence_percent,"(0, 2, 2, 0, 1)",0.2915,0.2915,0.292
defence_percent,"(0, 3, 0, 1, 1)",0.2915,0.2915,0.292
defence_percent,"(0, 0, 0, 0, 4)",0.2916,0.2916,0.292
defence_percent,"(0, 0, 4, 1, 0)",0.2988,0.2988,0.299
defence_percent,"(0, 1, 2, 2, 0)",0.2988,0.2988,0.299
defence_percent,"(0, 2, 0, 3, 0)",0.2988,0.2988,0.299
defence_percent,"(0, 1, 3, 0, 1)",0.2988,0.2988,0.299
defence_percent,"(0, 2, 1, 1, 1)",0.2988,0.2988,0.299
defence_percent,"(0, 3, 0, 0, 2)",0.2988,0.2988,0.299
defence_percent,"(0, 6, 0, 0, 0)",0.306,0.306,0.306
defence_percent,"(0, 0, 3, 2, 0)",0.3061,0.3061,0.306
defence_percent,"(0, 1, 1, 3, 0)",0.3061,0.3061,0.306
defence_percent,"(0, 0, 4, 0, 1)",0.3061,0.3061,0.306
defence_percent,"(0, 1, 2, 1, 1)",0.3061,0.3061,0.306
defence_percent,"(0, 2, 0, 2, 1)",0.3061,0.3061,0.306
defence_percent,"(0, 2, 1, 0, 2)",0.3061,0.3061,0.306
defence_percent,"(0, 5, 1, 0, 0)",0.3133,0.31329998,0.313
defence_percent,"(0, 0, 2, 3, 0)",0.3134,0.3134,0.313
defence_percent,"(0, 1, 0, 4, 0)",0.3134,0.3134,0.313
defence_percent,"(0, 0, 3, 1, 1)",0.3134,0.3134,0.313
defence_percent,"(0, 1, 1, 2, 1)",0.3134,0.3134,0.313
defence_percent,"(0, 1, 2, 0, 2)",0.3134,0.3134,0.313
defence_percent,"(0, 2, 0, 1, 2)",0.3134,0.3134,0.313
defence_percent,"(0, 4, 2, 0, 0)",0.3206,0.3206,0.321
defence_percent,"(0, 5, 0, 1, 0)",0.3206,0.3206,0.321
defence_percent,"(0, 0, 1, 4, 0)",0.3207,0.3207,0.321
defence_percent,"(0, 0, 2, 2, 1)",0.3207,0.3207,0.321
defence_percent,"(0, 1, 0, 3, 1)",0.3207,0.3207,0.321
defence_percent,"(0, 0, 3, 0, 2)",0.3207,0.3207,0.321
defence_percent,"(0, 1, 1, 1, 2)",0.3207,0.3207,0.321
defence_percent,"(0, 2, 0, 0, 3)",0.3207,0.3207,0.321
defence_percent,"(0, 3, 3, 0, 0)",0.3279,0.3279,0.328
defence_percent,"(0, 4, 1, 1, 0)",0.3279,0.3279,0.328
defence_percent,"(0, 5, 0, 0, 1)",0.3279,0.3279,0.328
defence_percent,"(0, 0, 1, 3, 1)",0.328,0.32799998,0.328
defence_percent,"(0, 0, 0, 5, 0)",0.328,0.328,0.328
defence_percent,"(0, 0, 2, 1, 2)",0.328,0.328,0.328
defence_percent,"(0, 1, 0, 2, 2)",0.328,0.328,0.328
defence_percent,"(0, 1, 1, 0, 3)",0.328,0.328,0.328
defence_percent,"(0, 4, 1, 0, 1)",0.3352,0.33519998,0.335
defence_percent,"(0, 2, 4, 0, 0)",0.3352,0.3352,0.335
defence_percent,"(0, 3, 2, 1, 0)",0.3352,0.3352,0.335
defence_percent,"(0, 4, 0, 2, 0)",0.3352,0.3352,0.335
defence_percent,"(0, 0, 0, 4, 1)",0.3353,0.3353,0.335
defence_percent,"(0, 0, 1, 2, 2)",0.3353,0.3353,0.335
defence_percent,"(0, 0, 2, 0, 3)",0.3353,0.3353,0.335
defence_percent,"(0, 1, 0, 1, 3)",0.3353,0.3353,0.335
defence_percent,"(0, 1, 5, 0, 0)",0.3425,0.3425,0.343
defence_percent,"(0, 2, 3, 1, 0)",0.3425,0.3425,0.343
defence_percent,"(0, 3, 1, 2, 0)",0.3425,0.3425,0.343
defence_percent,"(0, 3, 2, 0, 1)",0.3425,0.3425,0.343
defence_percent,"(0, 4, 0, 1, 1)",0.3425,0.3425,0.343
defence_percent,"(0, 0, 0, 3, 2)",0.3426,0.3426,0.343
defence_percent,"(0, 0, 1, 1, 3)",0.3426,0.3426,0.343
defence_percent,"(0, 1, 0, 0, 4)",0.3426,0.3426,0.343
defence_percent,"(0, 0, 6, 0, 0)",0.3498,0.3498,0.35
defence_percent,"(0, 2, 2, 2, 0)",0.3498,0.3498,0.35
defence_percent,"(0, 3, 0, 3, 0)",0.3498,0.3498,0.35
defence_percent,"(0, 2, 3, 0, 1)",0.3498,0.3498,0.35
defence_percent,"(0, 3, 1, 1, 1)",0.3498,0.3498,0.35
defence_percent,"(0, 4, 0, 0, 2)",0.3498,0.3498,0.35
defence_percent,"(0, 1, 4, 1, 0)",0.3498,0.34980002,0.35
defence_percent,"(0, 0, 1, 0, 4)",0.3499,0.34989998,0.35
defence_percent,"(0, 0, 0, 2, 3)",0.3499,0.3499,0.35
defence_percent,"(0, 0, 5, 1, 0)",0.3571,0.3571,0.357
defence_percent,"(0, 1, 3, 2, 0)",0.3571,0.3571,0.357
defence_percent,"(0, 2, 1, 3, 0)",0.3571,0.3571,0.357
defence_percent,"(0, 1, 4, 0, 1)",0.3571,0.3571,0.357
defence_percent,"(0, 2, 2, 1, 1)",0.3571,0.3571,0.357
defence_percent,"(0, 3, 0, 2, 1)",0.3571,0.3571,0.357
defence_percent,"(0, 3, 1, 0, 2)",0.3571,0.3571,0.357
defence_percent,"(0, 0, 0, 1, 4)",0.3572,0.3572,0.357
defence_percent,"(0, 0, 4, 2, 0)",0.3644,0.3644,0.364
